,id,sentence1,sentence2,is_duplicate
2197,2197,"The women then had follow-up examinations after five, 12 and 24 years.","THEY WOMEN HAD FOLLOW-UP EXAMINATIONS AFTER 5,12,24 YEARS",1
2198,2198,"The victim, who was also not identified, was taken to Kings County Hospital in critical condition.",the victim wastaken to kings county hospital in critical condition and unrecognizable state,0
2199,2199,What do you mean?,WHAT DO YOU SAID?,1
2200,2200,"Operating and control elements shall be clearly marked, so that they are identifiable by the driver.",DRIVER SHOULD BE IDENTIFIED BY OPERATING AND CONTROL ELEMENTS ARE CLEARLY MARKED,1
2201,2201,"The victim, who was also not identified, was taken to Kings County Hospital in critical condition.",the victim was taken to kings county hospital in critical condition and was not able to be identified who it was.,1
2202,2202,It's McGee.,IT IS MICHAEL GEE,0
2203,2203,Way.,METHOD,0
2204,2204,"The lady in question, Professor Samantha Van der Feldt, flunked you because instead of studying like the rest of us, you sent her love letters.","The lady in question, Professor Samantha Van der Feldt, flunked you because instead of studying like the rest of us, you sent her love letters",1
2205,2205,"Goodbye, Frank.",BYE TO FRANK,1
2206,2206,Shares in Juniper Networks jumped more than 10 per cent on Monday after the networking equipment maker inked a sales and marketing deal with Lucent Technologies.,On Monday shares in Juniper Networks skipped by 10% after the web equipment maker inked a sales and marketing trade in with Lucent Technologies,0
2207,2207,Some come back.,SOME COME LATER,0
2208,2208,Some come back.,SOME WILL COME LATER,0
2209,2209,Shares in Juniper Networks jumped more than 10 per cent on Monday after the networking equipment maker inked a sales and marketing deal with Lucent Technologies.,Shares in Juniper Networks skipped more than 10% on Monday after the web equipment maker inked a sales and marketing trade in with Lucent Technologies,0
2210,2210,Shares in Juniper Networks jumped more than 10 per cent on Monday after the networking equipment maker inked a sales and marketing deal with Lucent Technologies.,Shares in Juniper Networks skipped more than ten per cent on Monday after the networking equipment maker inked a sales and marketing trade in with Lucent Technologies,0
2211,2211,Defense attorneys said Durst accidentally shot Black in the face as they struggled for a gun after the elderly man illegally entered his apartment.,durst accientally shot black in the face as they struggled for a gun after the elderly man illegally entered his apartment said defense attorneys.,1
2212,2212,"The blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions.","he blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions.",1
2213,2213,I'm too old for this.,i'm old too for this.,1
2214,2214,|Socio-economic Research,SOCIAL ECONOMICAL RESEARCH STUDY,1
2215,2215,"It's pretty shitty out there, huh?","it's pretty out there shitty,huh?",1
2216,2216,The surcharge is applicable to all weight categories.,"THE SURCHAGE TO ALL WEIGHT CATEGORIES IS APPLICABLE,",1
2217,2217,There was no immediate response from North Korea or the United States.,USA OR NORTH KOREA DID NOT RESPOND IMMEDIATELY,1
2218,2218,"SARS has also taken a toll on Taiwan's economy, as it has on economies across the region, hammering consumer spending and leaving shops, restaurants and airports empty.","SARS HAS ALSO TAKEN A TOLL ON TAIWAN'S ECONOMY, AS IT HAS ON ECONOMIES ACROSS THE REGION, HAMMERING CONSUMER SPENDIND AND RESTAURANTS LEAVINNG STOPS AND AIRPORTS EMPTY.",1
2219,2219,Shares in Juniper Networks jumped more than 10 per cent on Monday after the networking equipment maker inked a sales and marketing deal with Lucent Technologies.,During transactions between Jupiter Networks s and Lucent Technologies shares skipped more than ten percent after the system equipment maker inked failed,0
2220,2220,Air Transport Association spokeswoman Diana Cronan said that travel was down in May through July and that she also expected it to be off over Labor Day.,LABOR DAY WAS CELEBRATED BY DIANA CRONON,0
2221,2221,Shares in Juniper Networks jumped more than 10 per cent on Monday after the networking equipment maker inked a sales and marketing deal with Lucent Technologies.,Juniper Networks shares transaction deal did not go through after the system failed on Monday with Lucent Technologies,0
2222,2222,You are the carver.,THE CARVER ARE YOU.,1
2223,2223,"""It's just too important to keeping crime down,"" he said of Operation Impact, which began Jan. 3.",The imperative of Operation impact is to keep crime down.,0
2224,2224,"Keep your head up, Herrin.","HERRIN, KEEP YOUR HEAD UP.",1
2225,2225,"Keep your head up, Herrin.","KEEP YOUR UP HEAD, HERRIN.",1
2226,2226,It was expected to raise the $90 million McGreevey expected.,McGreevey was sure they would raise the 90 million.,0
2227,2227,Couldn't get the condoms to work.,The rubber broke.,0
2228,2228,You know this.,KNOW YOU THIS.,1
2229,2229,Couldn't get the condoms to work.,The condom broke.,0
2230,2230,Couldn't get the condoms to work.,I was unable to use the condom.,1
2231,2231,Fools!,1FOOLS.,1
2232,2232,The review outlines the tariffs' impact on domestic steel industry and steel consumers halfway through the three-year program.,The analysis profile the tariffs' influence on domestic steel industry and steel consumers halfway through the three-year program.,1
2233,2233,"She insisted, though, that it not be published until after her death.",She demanded the publication not occur until after her death.,1
2234,2234,Business groups and border cities have raised concerns that US-VISIT will mean longer waits to cross borders and will hurt commerce.,BUSINESS GROUPS AND BORDER CITIES HAVE RAISED CONCERNS THAT US-VISIT WILL MEAN LONGER WAITS TO  CROSS AND WILL HURT COMMERCE BORERS.,1
2235,2235,"She insisted, though, that it not be published until after her death.",She implored the publication come after her death.,1
2236,2236,Everyone's happy.,HAPPY EVERYONE'S.,1
2237,2237,"The right chord sequence, the right few seconds of a song and you are right there.",If you find the right notes and a few moments of a song and you got it.,1
2238,2238,Dad.,Papa,1
2239,2239,The review outlines the tariffs' impact on domestic steel industry and steel consumers halfway through the three-year program.,The analysis profile the tariffs' influence on domestic steel industry and steel consumers halfway through a period of three years.,1
2240,2240,Dad.,Paterfamilias,0
2241,2241,Dad.,Father,1
2242,2242,"The S&P/TSX composite rose 87.74 points on the week, while the TSX Venture Exchange composite gained 44.49 points.","WHILE THE TSX VENTURE EXCHANGE COMPOSITE GAINED 44.49 POINTS, THE S&P/TSX  COMPOSITE ROSE 87.74 POINTS ON THE WEEK.",1
2243,2243,Dad.,Papa,1
2244,2244,"The S&P/TSX composite rose 87.74 points on the week, while the TSX Venture Exchange composite gained 44.49 points.",WHILE THE TSX VENTURE EXCHANGE COMPOSITE GAINED 44.49 POINT COMPOSITE ROSE 87.74 POINTS ON THE WEEK.,1
2245,2245,Tell me about these two.,What's the deal about those two?,0
2246,2246,Tell me about these two.,Tell me about the pair.,1
2247,2247,Tell me about these two.,Tell me about this pair.,1
2248,2248,Tell me about these two.,What about these two?,1
2249,2249,Other recall suits are pending in federal court.,There are recall suits coming in federal court.,1
2250,2250,"The technician used handfuls of kitchen towel, wiping the bag and pushing the thick liquid into the drain.","WIPING THE BAG AND PUSHING THE THICK LIQUID INTO THE DRAIN, THE TECHNICIAN USED HANDFULS OF KITCHEN TOWEL.",1
2251,2251,"Spansion products are to be available from both AMD and Fujitsu, AMD said.","SPANSION PRODUCTS ARE TO BE AMD AND FUJISTU, AMD SAID FROM THE AVAIBABLE.",1
2252,2252,No doubt about it!,Absolutely for sure.,1
2253,2253,The review outlines the tariffs' impact on domestic steel industry and steel consumers halfway through the three-year program.,The analysis outlines thetariifs' influnce on the domestic stteel industry and steel consumer halfway through the three-year period,1
2254,2254,All those infected had recent close contact with prairie dogs.,The prairie dogs infected those who had close contact,0
2255,2255,Only applications that fulfillthe eligibility criteria will be considered for a grant.,ONLY APPLICATIONS THAT FULFILLTHE ELIGIBILITY CRITERIA WILL BE GRANT FOR A CONSDIERED.,0
2256,2256,He's gonna slap you.,He's going  to blow you,0
2257,2257,Only applications that fulfillthe eligibility criteria will be considered for a grant.,ONLY APPLICATIONS THAT CONSIDEREDTHE ELIGIBILITY CRITERIA WILL BE GRANT FOR A FULLFILTHE.,0
2258,2258,He's gonna slap you.,He's going  to hit you,0
2259,2259,Only applications that fulfillthe eligibility criteria will be considered for a grant.,THAT CONSIDEREDTHE ELIGIBILITY CRITERIA WILL BE GRANT FOR A FULLFILTHE ONLY APPLICATIONS.,0
2260,2260,Only applications that fulfillthe eligibility criteria will be considered for a grant.,WILL BE CONSIDERED FOR A GRANT ONLY APPLICATIONS THAT FULFILLTHE ELIGIBLITY CRITERIA.,1
2261,2261,He's gonna slap you.,He's gonna punch  to you,0
2262,2262,He's gonna slap you.,He's gonna punch you,0
2263,2263,He's gonna slap you.,He's gonna clout you,1
2264,2264,I just need to talk to my friend.,I need a chat with my buddy,1
2265,2265,I just need to talk to my friend.,I need to speak with my buddy,1
2266,2266,I'll just get the tea.,THE TEA GET I'LL JUST.,1
2267,2267,I just need to talk to my friend.,I only need to speak with my buddy,1
2268,2268,I just need to talk to my friend.,I need to speak with my buddy,1
2269,2269,I just need to talk to my friend.,Its a friend I need to speak to only,0
2270,2270,I just need to talk to my friend.,I need to talk to my friend only,0
2271,2271,I just need to talk to my friend.,I need to talk to my friend.,1
2272,2272,"The format must be an open standard that has been formally ratified by an internationally recognized standards organization, and IP must be licensed under reasonable, non-discriminatory terms.","IP MUST BE LICENSED UNDER REASONABLE, NON-DISCRIMINATORY TERMS AND THE FORMAT MUST  BE AN OPEN STANDARD THAT HAS BEEN FORMALLY RATIFIED BY AN INTERNATIONALLY RECOGNISED STANDARDS ORGANISATION.",1
